Texto,Label,Tipo,Veredito original,Fonte,URL,Data,Arquivo bruto
"Aos Fatos entrou em contato com a PF, que afirmou que “monitora toda e qualquer situação potencialmente perigosa” e que “não havia sido identificada qualquer ameaça concreta a algum dos candidatos”. Diante do ocorrido ontem, um inquérito policial foi instaurado para investigar todas as circunstâncias do fato. A PF, no entanto, por política de comunicação, informou que não comenta investigações em andamento.",Fake,claim,falso,Aos Fatos,https://www.aosfatos.org/noticias/policia-federal-nao-descobriu-esquema-para-o-assassinato-de-jair-bolsonaro/,2018-09-07 07:00:00,data/raw\factcheck_politica_0.csv
"""O exército está lentamente se instalando nas ruas de todas as cidades. Sua missão é acabar com todos os protestos. Pare de brincar, não se trata mais de um vírus ou de uma pandemia, mas do estabelecimento de uma ditadura em nível planetário pelos políticos de cada país da esquerda e da direita.""",Fake,claim,Errado,Observador,https://observador.pt/factchecks/fact-check-video-mostra-exercito-dos-paises-baixos-a-ocupar-ruas-para-acabar-com-todos-os-protestos-contra-as-medidas-sanitarias/,,data/raw\factcheck_politica_0.csv
Lula recebe R$ 35 mil de aposentadoria de anistiado político,Fake,claim,falso,Aos Fatos,https://www.aosfatos.org/noticias/lula-nao-recebe-r-35-mil-de-aposentadoria-de-anistiado-politico/,2021-11-17 08:00:00,data/raw\factcheck_politica_0.csv
"""O TC é um tribunal de nomeação política e, por esse facto, resolveram comprar automóveis de luxo e super luxo para cada um dos juízes"".",Fake,claim,Errado,Observador,https://observador.pt/factchecks/fact-check-juizes-do-tribunal-constitucional-conduzem-carros-de-luxo/,2021-04-30 07:00:00,data/raw\factcheck_politica_0.csv
Não há nenhuma alteração à norma que isenta os partidos políticos do pagamento do IVA.,Fake,claim,Errado,Observador,https://observador.pt/factchecks/nao-ha-alteracoes-a-isencao-do-iva-para-os-partidos/,2017-12-29 08:00:00,data/raw\factcheck_politica_0.csv
"""Sem saber que estava sendo filmado, Klaus Schwab, presidente do Fórum Económico Mundial, diz: temos todos eles em nossos bolsos, políticos, mídia e, acima de tudo, os nossos especialistas e cientistas""",Fake,claim,Errado,Observador,https://observador.pt/factchecks/fact-check-presidente-do-forum-economico-mundial-diz-que-tem-jornalistas-lideres-politicos-e-cientistas-no-bolso/,,data/raw\factcheck_politica_0.csv
Foto mostra momentos antes da execução de 26 políticos corruptos na China.,Fake,claim,Falso,AFP Checamos,https://checamos.afp.com/nao-esta-fotografia-nao-mostra-execucao-de-26-politicos-corruptos-na-china,2019-06-14 07:00:00,data/raw\factcheck_politica_0.csv
"""A Procuradora Geral da República, Lucília Gago, disse que 'se acabaram as investigações a políticos' "".",Fake,claim,Enganador,Observador,https://observador.pt/factchecks/fact-check-lucilia-gago-mandou-acabar-as-investigacoes-a-politicos/,2021-02-10 08:00:00,data/raw\factcheck_politica_0.csv
Políticos rejeitam Bolsonaro por este não aceitar se associar a partidos envolvidos em corrpução,Fake,claim,falso,Aos Fatos,https://www.aosfatos.org/noticias/site-copia-e-distorce-reportagem-para-favorecer-bolsonaro/,2018-07-20 07:00:00,data/raw\factcheck_politica_0.csv
"A lei agora aprovada não resulta nenhum aumento de subvenção estatal, ou seja de aumento de dinheiros públicos para os partidos políticos.",Fake,claim,Errado,Observador,https://observador.pt/factchecks/a-lei-agora-aprovada-nao-representa-mais-dinheiro-publico-para-os-partidos/,2017-12-29 08:00:00,data/raw\factcheck_politica_0.csv
"""Povo arrombou portão do escritório do primeiro-ministro e exige a sua renuncia. Povo cansado da política comunista. Presidente renunciou e fugiu para as Maldivas. China colocou um primeiro-ministro provisório no lugar.""",Fake,claim,Errado,Observador,https://observador.pt/factchecks/fact-check-populacao-no-sri-lanka-revoltou-se-contra-politica-comunista/,2022-08-01 07:00:00,data/raw\factcheck_politica_0.csv
"""É bom que não se ande aqui a brincar às mentirinhas políticas. Esta proposta de retirar os ovários a mulheres que abortam foi uma moção apresentada, e rejeitada, pelo partido.""",True,claim,Certo,Observador,https://observador.pt/factchecks/fact-check-chega-rejeitou-mocao-para-retirar-ovarios-a-mulheres-que-abortam/,2020-09-21 07:00:00,data/raw\factcheck_politica_0.csv
​​Lula defende o uso de mentiras na política,Fake,claim,Falso,Projeto Comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/lula-nao-defendeu-o-uso-de-mentiras-na-politica-ao-contrario-do-que-sugere-post/,2022-10-21 07:00:00,data/raw\factcheck_politica_0.csv
Essa médica pediu ajuda ao presidente e foi demitida pelo governador da Bahia.,Fake,claim,falso,Aos Fatos,https://www.aosfatos.org/noticias/nao-e-verdade-que-medica-foi-demitida-por-perseguicao-politica-na-bahia/,2020-07-03 07:00:00,data/raw\factcheck_politica_0.csv
Petrobras fez acordo sobre preços da gasolina,Fake,claim,falso,Aos Fatos,https://www.aosfatos.org/noticias/precos-petrobras-acordo-justica-eua/,2022-06-22 07:00:00,data/raw\factcheck_politica_0.csv
"O que está acontecendo é que nós temos o maior retrocesso da história do nosso país na agenda ambiental. Isso começou com o governo da presidente Dilma [Rousseff, do PT]. Agora estão sendo aprofundados os retrocessos que ela já vinha praticando.",Fake,claim,impreciso,Aos Fatos,https://www.aosfatos.org/noticias/marina-critica-politica-ambiental-de-dilma-e-temer-mas-omite-falhas-de-sua-gestao/,2017-05-29 07:00:00,data/raw\factcheck_politica_0.csv
"STF barrou, a pedido de partidos políticos, o atendimento a pacientes com Covid-19 em hospitais militares.",Fake,claim,falso,Aos Fatos,https://www.aosfatos.org/noticias/e-falso-que-partidos-pediram-e-stf-barrou-hospitais-militares-para-pacientes-com-covid-19/,2020-05-18 07:00:00,data/raw\factcheck_politica_0.csv
Facebook admite que cometeu erro ao censurar hidroxicloroquina,Fake,claim,"ENGANOSO: Um comitê independente formado pelo Facebook, de fato, solicitou a restauração de um post feito por um usuário na França, mas o Facebook informou que não ""admitiu erro"" como fazem crer publicações nas redes sociais.",Projeto Comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/facebook-restaurou-post-sobre-hidroxicloroquina-mas-mantem-politica-de-remocao-de-desinformacao-sobre-a-covid-19/,2021-02-09 08:00:00,data/raw\factcheck_politica_0.csv
"Um comitê independente formado pelo Facebook, de fato, solicitou a restauração de um post feito por um usuário na França, mas o Facebook informou que não ""admitiu erro"" como fazem crer publicações nas redes sociais.",True,verdict_correction,"ENGANOSO: Um comitê independente formado pelo Facebook, de fato, solicitou a restauração de um post feito por um usuário na França, mas o Facebook informou que não ""admitiu erro"" como fazem crer publicações nas redes sociais.",Projeto Comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/facebook-restaurou-post-sobre-hidroxicloroquina-mas-mantem-politica-de-remocao-de-desinformacao-sobre-a-covid-19/,2021-02-09 08:00:00,data/raw\factcheck_politica_0.csv
"""Chegou a ministra sem nunca ter trabalhado, e já tutela a Policia Politica que começou a implementar. Nova PIDE com um lápis Rosa vai decidir o que é discurso de ódio e o que não é, nas redes sociais. 25 de Abril foi-se...""",Fake,claim,Errado,Observador,https://observador.pt/factchecks/fact-check-mariana-vieira-da-silva-chegou-a-ministra-sem-ter-trabalhado/,2020-07-07 07:00:00,data/raw\factcheck_politica_0.csv
Lula dando asilo a Maduro no Brasil. Qual será a atitude de Trump?,Fake,claim,Errado,Observador,https://observador.pt/factchecks/fack-check-brasil-vai-oferecer-asilo-politico-a-nicolas-maduro/,2025-09-15 07:00:00,data/raw\factcheck_politico_0.csv
Luís Roberto Barroso recuou por causa dos EUA e reconheceu em discurso recente que dirigentes brasileiros não são bem-vindos em países democráticos e é olhado com desconfiança e desprezo,Fake,claim,falso,Aos Fatos,https://www.aosfatos.org/noticias/video-em-que-barroso-critica-isolamento-politico-do-brasil-e-de-2022-e-nao-tem-relacao-com-lula/,2025-08-22 07:00:00,data/raw\factcheck_politico_0.csv
Esquerda tentou envenenar André Ventura em comício,Fake,claim,Enganoso,Estadão,https://www.estadao.com.br/estadao-verifica/andre-ventura-portugal-passou-mal-beber-agua/,2025-05-15 07:00:00,data/raw\factcheck_politico_0.csv
Usaid financiou o jornal americano Político com US$ 8 milhões,Fake,claim,falso,Aos Fatos,https://www.aosfatos.org/noticias/falso-usaid-pagou-8-milhoes-de-dolares-site-politico/,2025-02-07 08:00:00,data/raw\factcheck_politico_0.csv
Ministro do STF Luís Roberto Barroso não fez manifestação passível de impeachment,Fake,claim,Enganoso,Estadão,https://www.estadao.com.br/estadao-verifica/barroso-fala-politica-impeachment-enganoso/,2024-09-03 07:00:00,data/raw\factcheck_politico_0.csv
Primeiro-ministro húngaro escapa de um atentado. A arma falhou no momento do disparo,Fake,claim,Falso,AFP Checamos,https://checamos.afp.com/doc.afp.com.34QH3FA,2024-04-29 07:00:00,data/raw\factcheck_politico_0.csv
Dj Alok fez um discurso inflamando o público a entoar um coro contra Jair Bolsonaro.,Fake,claim,Falso,Estadão,https://www.estadao.com.br/estadao-verifica/alok-discurso-politico-show-copacabana/,2023-08-29 07:00:00,data/raw\factcheck_politico_0.csv
"Lula confessa que roubou ao dizer que ""político quando rouba, submerge""",Fake,claim,Enganoso,AFP Checamos,https://checamos.afp.com/doc.afp.com.33HG2G6,2023-06-07 07:00:00,data/raw\factcheck_politico_0.csv
"Posts que viralizaram com trecho de entrevista ao podcast Flow em que o candidato à presidência Luiz Inácio Lula da Silva (PT) diz que ""político tem que mentir"" são falsos. No conteúdo de desinformação, ele afirma: ""Tenho que mentir. É preciso mentir. O político tem que mentir. Porque é sempre mais fácil acreditar numa mentira. Uma mentira, minha mãe dizia, uma mentira voa, a verdade engatinha"".",Fake,claim,Falso,Folha - UOL,https://www1.folha.uol.com.br/poder/2022/10/lula-nao-falou-que-politico-tem-que-mentir.shtml,2022-10-21 07:00:00,data/raw\factcheck_politico_0.csv
Lula explicou no Flow Podcast porque mente tanto,Fake,claim,falso,Aos Fatos,https://www.aosfatos.org/noticias/lula-flow-politico-tem-que-mentir/,2022-10-19 07:00:00,data/raw\factcheck_politico_0.csv
Coronavírus não matou nenhum político,Fake,claim,falso,Aos Fatos,https://www.aosfatos.org/noticias/e-falso-que-covid-19-nao-matou-nenhum-politico-no-brasil/,2020-09-23 07:00:00,data/raw\factcheck_politico_0.csv
Vereador foi empurrado dentro de esgoto a céu aberto por não cumprir promessa de campanha,Fake,claim,Falso,AFP Checamos,https://checamos.afp.com/o-video-em-que-um-politico-e-jogado-dentro-de-esgoto-e-uma-encenacao,2020-10-21 07:00:00,data/raw\factcheck_politico_0.csv
"1.713.566 assinaturas: numa ordem de revogação, senadores poderão perder o mandato e ainda terem que pagar multa a todos brasileiros.",Fake,claim,É FALSO que 1.713.566 assinaturas tenham o poder de revogar mandatos de senadores. Pessoas eleitas só podem ser retiradas dos cargos se condenadas por irregularidades.,Projeto Comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/constituicao-brasileira-nao-permite-a-revogacao-de-mandato-politico-por-assinaturas/,2021-07-14 07:00:00,data/raw\factcheck_politico_0.csv
"Onde andam os espiões da Mossad e da CIA? O Presidente iraniano e vários membros do governo do Irão decidiram dar um passeio de bicicleta, mesmo arriscando um eventual atentado - em período de suspensão das hostilidades",Fake,claim,Enganador,Observador,https://observador.pt/factchecks/fact-check-presidente-iraniano-andou-de-bicicleta-nas-ruas-de-isfahan-apos-cessar-fogo-com-os-eua/,,data/raw\factcheck_presidente_0.csv
"“Pacientes são jogados pra fora do hospital e largados na rua pq [porque] não têm dinheiro pra pagar. Enquanto isso, o presidente gasta bilhões em guerra”",Fake,claim,Enganador,Observador,https://observador.pt/factchecks/fact-check-imagens-mostram-doentes-expulsos-de-hospitais-durante-administracao-trump/,2026-05-18 07:00:00,data/raw\factcheck_presidente_0.csv
"O presidente dos Estados Unidos, Donald Trump, se pronuncia sobre o hantavírus e diz que os “lunáticos de esquerda estão se esforçando ao máximo para trazer de volta os confinamentos e as imposições da covid com todo o seu alarmismo repentino”.",Fake,claim,Enganoso,Estadão,https://www.estadao.com.br/estadao-verifica/trump-pronunciamento-hantavirus-lunaticos-confinamento-enganoso/,2026-05-12 07:00:00,data/raw\factcheck_presidente_0.csv
"A primeira ministra italiana, Giorgia Meloni, se negou a apertar a mão do presidente israelense, Benjamin Netanyahu",Fake,claim,Falso,BOL - UOL,https://www.bol.uol.com.br/noticias/2026/05/07/falso-video-giorgia-meloni-ignora-benjamin-netanyahu.amp.htm,2026-05-07 07:00:00,data/raw\factcheck_presidente_0.csv
"Jornalista da Fox News foi abruptamente interrompida ao sugerir que o atentado contra o presidente dos Estados Unidos, Donald Trump, poderia ter sido armado",Fake,claim,Enganoso,Estadão,https://www.estadao.com.br/estadao-verifica/jornalista-fox-news-interrompida-ataque-trump-armado-enganoso/,2026-04-28 07:00:00,data/raw\factcheck_presidente_0.csv
"O Presidente francês publicou uma foto da esposa de Trump nos braços de Jeffrey Epstein e comentou sobre ela: ""Se a minha mulher me bate então a tua mulher te traiu com todos os teus amigos..."".",Fake,claim,Errado,Observador,https://observador.pt/factchecks/fact-check-macron-divulga-imagem-que-mostra-epstein-agarrado-a-melania-trump/,,data/raw\factcheck_presidente_0.csv
Presidente do Irã andou de bicicleta para comemorar cessar-fogo com os EUA,Fake,claim,Enganoso,AFP Checamos,https://checamos.afp.com/doc.afp.com.A8VQ79E,2026-04-24 07:00:00,data/raw\factcheck_presidente_0.csv
Papa faz “sermão impiedoso” criticando Trump após ataques do presidente americano,Fake,claim,falso,Aos Fatos,https://www.aosfatos.org/noticias/papa-leao-14-sermao-impiedoso-trump/,2026-04-14 07:00:00,data/raw\factcheck_presidente_0.csv
"Um suposto áudio atribuído ao presidente Donald Trump gerou uma onda de choque diplomática e política neste sábado (7), ao sugerir que o mandatário teria ameaçado iniciar uma guerra para impedir a divulgação dos arquivos de Jeffrey Epstein",Fake,claim,Errado,Observador,https://observador.pt/factchecks/audio-revela-que-trump-ameaca-comecar-uma-guerra-para-evitar-que-sejam-revelados-os-ficheiros-epstein/,,data/raw\factcheck_presidente_0.csv
Presidente do Brasil recebendo muçulmanos que pediram refúgio. Irão receber 7 mil reais por mês por 6 meses pela Operação Acolhida,Fake,claim,Falso,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2026/04/07/e-falso-que-operacao-acolhida-da-r-7-mil-por-mes-a-refugiados-muculmanos.ghtm,2026-04-07 07:00:00,data/raw\factcheck_presidente_0.csv
"""A presidente do México, Claudia Sheinbaum, de 63 anos, foi retirada do país e levada para um navio de guerra da Marinha no Pacífico, por razões de segurança""",Fake,claim,Errado,Observador,https://observador.pt/factchecks/presidente-do-mexico-retirada-do-pais-por-motivos-de-seguranca-apos-morte-de-el-mencho/,,data/raw\factcheck_presidente_0.csv
"Donald Trump humilhou o primeiro-ministro da Espanha, Pedro Sánchez, mandando-o sentar, quando este tentou um talking com o Mr. President. Lol",Fake,claim,Enganador,Observador,https://observador.pt/factchecks/fact-check-ao-cruzarem-se-em-cimeira-trump-manda-sanchez-sentar-se-depois-de-espanha-recusar-que-eua-usem-bases-militares/,,data/raw\factcheck_presidente_0.csv
"“Esta guerra foi iniciada por BARACK HUSSEIN OBAMA e JOE BIDEN e temos lutado contra ela há mais de 47 anos! Eu estou pondo um fim a ela porque eu sou o Presidente da Paz! Esta semana eu estarei criando o Conselho de Paz de Hormuz"".",Fake,claim,Errado,Observador,https://observador.pt/factchecks/fact-check-trump-diz-que-guerra-no-irao-foi-criada-por-obama-e-biden-e-anuncia-conselho-de-paz-de-ormuz/,,data/raw\factcheck_presidente_0.csv
Erika Hilton: Presidente da Comissão da Mulher é internada às pressas com torção testicular,Fake,claim,Falso,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2026/03/25/post-manipula-reportagem-da-cnn-para-atacar-erika-hilton.ghtm,2026-03-25 07:00:00,data/raw\factcheck_presidente_0.csv
"Dado como morto por Israel, ex-presidente do Irã Ahmadinejad aparece vivo",Fake,claim,Falso,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2026/03/12/falso-video-prova-ahmadinejad-vivo.htm,2026-03-12 07:00:00,data/raw\factcheck_presidente_0.csv
Barack Obana não nasceu nos EUA e não poderia ser presidente,Fake,claim,Enganoso,Estadão,https://www.estadao.com.br/estadao-verifica/falso-barack-obama-nasceu-no-quenia/,2026-03-10 07:00:00,data/raw\factcheck_presidente_0.csv
"A presidente do México, Claudia Sheinbaum, foi levada a um navio de guerra depois da morte de El Mencho",Fake,claim,Falso,AFP Checamos,https://checamos.afp.com/doc.afp.com.994D3GC,2026-02-27 08:00:00,data/raw\factcheck_presidente_0.csv
